,correct,left_coherence,pressed,right_coherence,rt,subj,coherence
1424,False,0.0,F,0.18,0.9265505190378462,106,"0.0, 0.18"
1425,False,0.18,J,0.12,0.6439967950104801,106,"0.12, 0.18"
1426,False,0.18,F,0.18,0.9746058317068672,106,"0.18, 0.18"
1427,True,0.0,J,0.12,1.1591177080117632,106,"0.0, 0.12"
1428,False,0.24,F,0.3,0.7281363627798783,106,"0.24, 0.3"
1429,True,0.06,J,0.24,1.1413254161666373,106,"0.06, 0.24"
1430,True,0.06,J,0.12,0.6147685802407068,106,"0.06, 0.12"
1431,True,0.18,F,0.12,0.8373899947137033,106,"0.12, 0.18"
1432,True,0.12,J,0.3,0.6179914400622692,106,"0.12, 0.3"
1433,True,0.0,J,0.18,1.0402171070199984,106,"0.0, 0.18"
1434,True,0.18,J,0.24,0.8852240777623592,106,"0.18, 0.24"
1435,True,0.24,F,0.12,0.7722681397208362,106,"0.12, 0.24"
1436,False,0.18,J,0.18,0.9224847147925176,106,"0.18, 0.18"
1437,False,0.3,J,0.12,1.1571832994768556,106,"0.12, 0.3"
1438,True,0.0,J,0.24,0.6413211217904973,106,"0.0, 0.24"
1439,True,0.06,J,0.3,0.722133656492133,106,"0.06, 0.3"
1440,False,0.18,J,0.0,0.6128994185141892,106,"0.0, 0.18"
1441,True,0.12,F,0.12,0.7203811355548169,106,"0.12, 0.12"
1442,True,0.3,F,0.0,1.1592591453581915,106,"0.0, 0.3"
1443,True,0.12,F,0.0,1.2153912093294819,106,"0.0, 0.12"
1444,True,0.18,J,0.3,1.366599646697523,106,"0.18, 0.3"
1445,True,0.24,F,0.0,0.7716631868365766,106,"0.0, 0.24"
1446,True,0.06,J,0.18,0.9954946456059588,106,"0.06, 0.18"
1447,False,0.12,F,0.24,0.9831523323168768,106,"0.12, 0.24"
1448,False,0.06,F,0.06,0.9728015012028663,106,"0.06, 0.06"
1449,True,0.3,F,0.06,1.0057018229204004,106,"0.06, 0.3"
1450,False,0.24,J,0.06,1.5850605035998342,106,"0.06, 0.24"
1451,True,0.24,F,0.18,1.1857025266444907,106,"0.18, 0.24"
1452,False,0.3,J,0.18,1.4126656936441575,106,"0.18, 0.3"
1453,False,0.12,F,0.12,0.5473022730825505,106,"0.12, 0.12"
1454,False,0.24,J,0.06,1.6603543497317332,106,"0.06, 0.24"
1455,False,0.18,J,0.0,1.121635979887742,106,"0.0, 0.18"
1456,False,0.0,F,0.12,0.6685469106537312,106,"0.0, 0.12"
1457,True,0.3,F,0.06,0.39443565251804097,106,"0.06, 0.3"
1458,True,0.24,J,0.24,0.6884104769474106,106,"0.24, 0.24"
1459,True,0.0,J,0.0,2.1283814746720964,106,"0.0, 0.0"
1460,True,0.12,F,0.0,0.9036775649615264,106,"0.0, 0.12"
1461,True,0.12,J,0.3,0.7243093812439838,106,"0.12, 0.3"
1462,False,0.24,J,0.0,0.9380412991517916,106,"0.0, 0.24"
1463,False,0.12,F,0.18,0.6150173769838148,106,"0.12, 0.18"
1464,True,0.24,F,0.12,0.6169779673582525,106,"0.12, 0.24"
1465,True,0.3,F,0.12,1.0599536429049294,106,"0.12, 0.3"
1466,True,0.06,J,0.3,0.7265520151431701,106,"0.06, 0.3"
1467,True,0.0,F,0.0,1.0694487849964391,106,"0.0, 0.0"
1468,True,0.06,J,0.24,1.1005846723473949,106,"0.06, 0.24"
1469,True,0.18,F,0.06,1.0095193845354515,106,"0.06, 0.18"
1470,True,0.18,J,0.3,0.6973369605570952,106,"0.18, 0.3"
1471,True,0.18,F,0.06,0.5450633794462192,106,"0.06, 0.18"
1472,False,0.24,J,0.24,0.7116983231430822,106,"0.24, 0.24"
1473,True,0.06,F,0.06,0.4976020759286257,106,"0.06, 0.06"
1474,True,0.3,F,0.0,0.631052714987618,106,"0.0, 0.3"
1475,True,0.0,J,0.18,0.7662658490176,106,"0.0, 0.18"
1476,True,0.06,F,0.0,0.7237267314094424,106,"0.0, 0.06"
1477,False,0.3,F,0.3,1.052109203484633,106,"0.3, 0.3"
1478,True,0.06,J,0.18,0.7052251749059906,106,"0.06, 0.18"
1479,True,0.0,J,0.06,1.1321312959703391,106,"0.0, 0.06"
1480,True,0.0,J,0.3,0.6805437344783059,106,"0.0, 0.3"
1481,True,0.12,J,0.24,1.0533655162171272,106,"0.12, 0.24"
1482,True,0.0,J,0.24,0.6126979984333047,106,"0.0, 0.24"
1483,False,0.3,J,0.18,0.6667921732641844,106,"0.18, 0.3"
1484,True,0.12,F,0.06,0.6081009383347009,106,"0.06, 0.12"
1485,True,0.0,J,0.3,0.6496102369051187,106,"0.0, 0.3"
1486,True,0.3,F,0.3,0.7215177598764058,106,"0.3, 0.3"
1487,True,0.3,F,0.24,0.6675252647823982,106,"0.24, 0.3"
1488,True,0.3,F,0.12,1.4833576219671158,107,"0.12, 0.3"
1489,True,0.18,F,0.0,1.0030581514226924,107,"0.0, 0.18"
1490,True,0.3,F,0.06,0.9444844945239764,107,"0.06, 0.3"
1491,False,0.06,J,0.0,0.6734672532882087,107,"0.0, 0.06"
1492,False,0.3,J,0.24,1.645965639432916,107,"0.24, 0.3"
1493,True,0.0,J,0.0,1.5099660051478168,107,"0.0, 0.0"
1494,False,0.12,J,0.0,2.0903541338236664,107,"0.0, 0.12"
1495,True,0.12,J,0.18,0.8645726262477638,107,"0.12, 0.18"
1496,True,0.06,J,0.12,1.2298419114692931,107,"0.06, 0.12"
1497,True,0.0,J,0.18,0.7526663933040254,107,"0.0, 0.18"
1498,True,0.24,F,0.06,0.6233948029710064,107,"0.06, 0.24"
1499,True,0.12,F,0.12,0.5995341292248213,107,"0.12, 0.12"
1500,True,0.18,J,0.3,0.451619811767614,107,"0.18, 0.3"
1501,True,0.06,J,0.24,0.6166400230511044,107,"0.06, 0.24"
1502,False,0.0,J,0.0,0.6521484358763701,107,"0.0, 0.0"
1503,False,0.0,F,0.3,0.6460174490282498,107,"0.0, 0.3"
1504,True,0.18,F,0.0,0.8710791633998269,107,"0.0, 0.18"
1505,False,0.24,J,0.24,0.6269038641091811,107,"0.24, 0.24"
1506,False,0.18,J,0.06,0.7926593837705695,107,"0.06, 0.18"
1507,True,0.18,F,0.06,2.1943239401891788,107,"0.06, 0.18"
1508,True,0.0,J,0.12,0.8561319565462782,107,"0.0, 0.12"
1509,True,0.24,F,0.12,1.5776183932375716,107,"0.12, 0.24"
1510,True,0.3,F,0.12,0.8976675985006751,107,"0.12, 0.3"
1511,True,0.3,F,0.06,0.8287482303003344,107,"0.06, 0.3"
1512,False,0.18,J,0.18,0.7692379833599716,107,"0.18, 0.18"
1513,True,0.3,F,0.0,1.0621267700457793,107,"0.0, 0.3"
1514,True,0.0,J,0.24,0.9146959164615964,107,"0.0, 0.24"
1515,False,0.24,J,0.18,0.835100862477475,107,"0.18, 0.24"
1516,False,0.12,J,0.06,0.7274928865701895,107,"0.06, 0.12"
1517,True,0.0,J,0.18,1.7334635961399272,107,"0.0, 0.18"
1518,True,0.06,J,0.18,1.906977117890392,107,"0.06, 0.18"
1519,True,0.18,J,0.18,1.0756179056177189,107,"0.18, 0.18"
1520,True,0.0,J,0.24,0.6995442417928643,107,"0.0, 0.24"
1521,True,0.3,F,0.18,1.4067596284116917,107,"0.18, 0.3"
1522,False,0.3,F,0.3,1.34015423744313,107,"0.3, 0.3"
1523,True,0.12,J,0.3,1.4359136081920951,107,"0.12, 0.3"
1524,True,0.12,J,0.3,1.7016755001566253,107,"0.12, 0.3"
1525,True,0.24,F,0.0,0.6732785777019217,107,"0.0, 0.24"
1526,False,0.24,J,0.12,0.6171898419943318,107,"0.12, 0.24"
1527,True,0.12,J,0.24,0.5520103231310713,107,"0.12, 0.24"
1528,True,0.06,J,0.06,1.226332019161191,107,"0.06, 0.06"
1529,True,0.24,F,0.06,0.7500555498604626,107,"0.06, 0.24"
1530,True,0.06,J,0.18,0.6392806777914757,107,"0.06, 0.18"
1531,True,0.06,J,0.3,0.5209069726847702,107,"0.06, 0.3"
1532,True,0.18,J,0.3,0.4652185838526748,107,"0.18, 0.3"
1533,True,0.06,J,0.24,0.5372486057124206,107,"0.06, 0.24"
1534,True,0.0,J,0.12,0.5320774816657377,107,"0.0, 0.12"
1535,True,0.06,J,0.3,0.5032962816223971,107,"0.06, 0.3"
1536,True,0.12,J,0.12,0.4699867289859867,107,"0.12, 0.12"
1537,True,0.12,F,0.0,0.6242509080532272,107,"0.0, 0.12"
1538,True,0.12,J,0.24,0.6055391938202774,107,"0.12, 0.24"
1539,True,0.24,J,0.3,0.4584751632555708,107,"0.24, 0.3"
1540,True,0.0,J,0.3,0.43363384745816796,107,"0.0, 0.3"
1541,False,0.3,J,0.18,0.4308829518722632,107,"0.18, 0.3"
1542,False,0.06,J,0.06,0.5165398670681043,107,"0.06, 0.06"
1543,False,0.18,F,0.24,2.190761130058945,107,"0.18, 0.24"
1544,False,0.18,J,0.12,0.8863437386578426,107,"0.12, 0.18"
1545,True,0.24,F,0.0,0.6905216145753457,107,"0.0, 0.24"
1546,True,0.3,F,0.0,0.5286381002779308,107,"0.0, 0.3"
1547,False,0.3,J,0.3,0.4786198145384333,107,"0.3, 0.3"
1548,True,0.0,J,0.06,2.623425971845336,107,"0.0, 0.06"
1549,False,0.24,F,0.24,2.0999657835022845,107,"0.24, 0.24"
1550,False,0.06,J,0.06,2.1199144171973785,107,"0.06, 0.06"
1551,True,0.24,F,0.18,1.6860705607903128,107,"0.18, 0.24"
1552,True,0.06,J,0.18,1.5972614334357331,107,"0.06, 0.18"
1553,True,0.18,J,0.3,1.7488793058066676,107,"0.18, 0.3"
1554,True,0.18,F,0.06,1.5250182164754733,107,"0.06, 0.18"
1555,True,0.3,F,0.12,1.4907636235686823,107,"0.12, 0.3"
1556,True,0.12,F,0.0,1.2744283628444464,107,"0.0, 0.12"
1557,True,0.3,F,0.24,2.598177798341567,107,"0.24, 0.3"
1558,True,0.0,J,0.3,1.823207928253396,107,"0.0, 0.3"
1559,True,0.3,F,0.0,0.8717319088925706,107,"0.0, 0.3"
1560,True,0.3,F,0.06,1.3871954108335558,107,"0.06, 0.3"
1561,False,0.18,J,0.18,0.9145888340624424,107,"0.18, 0.18"
1562,True,0.12,J,0.24,0.6571286678840806,107,"0.12, 0.24"
1563,True,0.3,F,0.18,1.8684372896098007,107,"0.18, 0.3"
1564,True,0.3,F,0.12,0.8149231029237853,107,"0.12, 0.3"
1565,False,0.24,J,0.12,0.8237537298755342,107,"0.12, 0.24"
1566,True,0.12,J,0.3,0.6661816328057739,107,"0.12, 0.3"
1567,True,0.0,J,0.24,0.703069095160572,107,"0.0, 0.24"
1568,True,0.24,J,0.3,0.8960321330316674,107,"0.24, 0.3"
1569,True,0.06,J,0.3,0.6090813632295067,107,"0.06, 0.3"
1570,True,0.06,J,0.24,0.6377899744275055,107,"0.06, 0.24"
1571,False,0.06,J,0.0,1.2514397249383364,107,"0.0, 0.06"
1572,False,0.12,F,0.24,0.6632449707290107,107,"0.12, 0.24"
1573,True,0.3,F,0.0,0.5400105835642535,107,"0.0, 0.3"
1574,True,0.24,F,0.0,0.5845190434895358,107,"0.0, 0.24"
1575,True,0.0,J,0.3,0.582743802935056,107,"0.0, 0.3"
1576,False,0.18,F,0.18,0.5122960516657713,107,"0.18, 0.18"
1577,True,0.12,J,0.18,0.8592886016117518,107,"0.12, 0.18"
1578,True,0.0,J,0.12,0.5251599309574431,107,"0.0, 0.12"
1579,False,0.24,J,0.24,0.8185659824291633,107,"0.24, 0.24"
1580,True,0.12,J,0.3,0.4570545552271597,107,"0.12, 0.3"
1581,True,0.18,F,0.0,0.7014491448646822,107,"0.0, 0.18"
1582,True,0.06,J,0.18,0.5815092384541458,107,"0.06, 0.18"
1583,False,0.18,J,0.06,0.7000320000445299,107,"0.06, 0.18"
1584,True,0.12,J,0.12,1.4955984008288397,107,"0.12, 0.12"
1585,True,0.18,F,0.12,0.5721401518824223,107,"0.12, 0.18"
1586,False,0.12,J,0.0,0.5635892136301663,107,"0.0, 0.12"
1587,True,0.0,J,0.12,0.4229181269861329,107,"0.0, 0.12"
1588,True,0.06,J,0.3,0.5367582154226511,107,"0.06, 0.3"
1589,True,0.0,J,0.18,0.57429648387415,107,"0.0, 0.18"
1590,True,0.3,F,0.18,0.720385967634229,107,"0.18, 0.3"
1591,False,0.18,F,0.3,1.0774293020667756,107,"0.18, 0.3"
1592,True,0.24,F,0.06,0.7096342297961655,107,"0.06, 0.24"
1593,True,0.0,J,0.18,0.5205840631467709,107,"0.0, 0.18"
1594,False,0.0,F,0.06,0.8992196699148279,107,"0.0, 0.06"
1595,True,0.12,F,0.06,1.0858512704432997,107,"0.06, 0.12"
1596,True,0.24,J,0.24,0.5901045057726151,107,"0.24, 0.24"
1597,False,0.12,J,0.12,0.590999675843932,107,"0.12, 0.12"
1598,True,0.0,F,0.0,1.8291476074773527,107,"0.0, 0.0"
1599,True,0.3,F,0.06,1.2390865996005689,107,"0.06, 0.3"
1600,True,0.18,F,0.0,0.8527457700374725,107,"0.0, 0.18"
1601,True,0.0,J,0.24,0.4957111628900748,107,"0.0, 0.24"
1602,True,0.06,J,0.06,0.6267793271401843,107,"0.06, 0.06"
1603,True,0.24,F,0.12,0.8411513643654871,107,"0.12, 0.24"
1604,False,0.0,F,0.0,0.9433960774317712,107,"0.0, 0.0"
1605,False,0.3,J,0.3,0.5320255335420825,107,"0.3, 0.3"
1606,True,0.3,J,0.3,0.5308621726228466,107,"0.3, 0.3"
1607,True,0.24,F,0.06,0.4886186509004346,107,"0.06, 0.24"
1608,True,0.06,J,0.24,0.4254193945203042,107,"0.06, 0.24"
1609,True,0.06,J,0.12,0.4689562167359327,107,"0.06, 0.12"
1610,True,0.18,J,0.24,0.5603799277989765,107,"0.18, 0.24"
1611,True,0.24,F,0.0,0.5719099177972566,107,"0.0, 0.24"
1612,True,0.12,J,0.12,2.1304945184342614,107,"0.12, 0.12"
1613,True,0.06,J,0.3,0.8259361051927954,107,"0.06, 0.3"
1614,True,0.06,J,0.12,1.262936329609147,107,"0.06, 0.12"
1615,True,0.24,F,0.24,1.2903593979003745,107,"0.24, 0.24"
1616,True,0.06,F,0.0,1.2845273551893115,107,"0.0, 0.06"
1617,True,0.06,J,0.3,0.9162065679056468,107,"0.06, 0.3"
1618,True,0.3,F,0.0,0.6468880995853397,107,"0.0, 0.3"
1619,True,0.24,F,0.0,0.7332271282803049,107,"0.0, 0.24"
1620,False,0.3,J,0.12,0.6464220902817033,107,"0.12, 0.3"
1621,True,0.18,F,0.06,1.1290854082571968,107,"0.06, 0.18"
1622,True,0.06,J,0.18,0.6700999066320037,107,"0.06, 0.18"
1623,True,0.12,J,0.24,0.5223914422740563,107,"0.12, 0.24"
1624,False,0.24,F,0.3,1.3564532037444224,107,"0.24, 0.3"
1625,True,0.18,J,0.18,1.405544042312158,107,"0.18, 0.18"
1626,True,0.06,J,0.06,1.7387962442198839,107,"0.06, 0.06"
1627,True,0.24,F,0.0,1.3604331226779325,107,"0.0, 0.24"
1628,True,0.18,F,0.06,1.6368866311850068,107,"0.06, 0.18"
1629,False,0.18,J,0.0,1.0991594100910334,107,"0.0, 0.18"
1630,True,0.24,F,0.12,1.1668447679239762,107,"0.12, 0.24"
1631,True,0.0,J,0.24,0.7232360495045214,107,"0.0, 0.24"
1632,True,0.0,J,0.06,0.6194817932218939,107,"0.0, 0.06"
1633,True,0.18,J,0.3,0.49862940069851897,107,"0.18, 0.3"
1634,True,0.18,F,0.18,0.8139504955156553,107,"0.18, 0.18"
1635,True,0.12,F,0.0,0.5272983927943642,107,"0.0, 0.12"
1636,True,0.18,F,0.12,1.3144721932085304,107,"0.12, 0.18"
1637,True,0.3,F,0.18,0.7084223839619881,107,"0.18, 0.3"
1638,True,0.12,J,0.3,0.6991569165811597,107,"0.12, 0.3"
1639,True,0.06,J,0.24,1.7269840720127831,107,"0.06, 0.24"
1640,True,0.18,J,0.24,0.7094991646740709,107,"0.18, 0.24"
1641,False,0.12,J,0.12,0.8195890141491873,107,"0.12, 0.12"
1642,True,0.0,J,0.24,0.7565460177261228,107,"0.0, 0.24"
1643,False,0.0,F,0.18,1.0216728958239398,107,"0.0, 0.18"
1644,True,0.12,J,0.18,0.9757100269580404,107,"0.12, 0.18"
1645,True,0.24,F,0.18,1.2094691040260839,107,"0.18, 0.24"
1646,True,0.0,J,0.3,0.7149433280601443,107,"0.0, 0.3"
1647,True,0.0,J,0.3,0.6138068416371425,107,"0.0, 0.3"
1648,True,0.12,F,0.06,0.8275771117951081,107,"0.06, 0.12"
1649,False,0.0,F,0.0,1.509352186115848,107,"0.0, 0.0"
1650,True,0.0,J,0.18,0.8711464881680513,107,"0.0, 0.18"
1651,True,0.3,F,0.06,0.6655233461792704,107,"0.06, 0.3"
1652,True,0.06,F,0.06,0.8937031947402829,107,"0.06, 0.06"
1653,False,0.12,F,0.24,0.7607946816201547,107,"0.12, 0.24"
1654,True,0.3,F,0.12,0.5565507276892276,107,"0.12, 0.3"
1655,False,0.0,J,0.0,0.6234967598220464,107,"0.0, 0.0"
1656,True,0.24,J,0.24,0.5589737267168857,107,"0.24, 0.24"
1657,True,0.12,F,0.0,1.0980791661700096,107,"0.0, 0.12"
1658,True,0.24,F,0.06,0.6483332271282052,107,"0.06, 0.24"
1659,False,0.3,J,0.3,0.4955531020650597,107,"0.3, 0.3"
1660,True,0.3,F,0.0,0.5555983454173656,107,"0.0, 0.3"
1661,True,0.3,F,0.18,1.0935757486763578,107,"0.18, 0.3"
1662,False,0.3,J,0.24,0.6487837212584964,107,"0.24, 0.3"
1663,True,0.3,F,0.06,0.6232327248244474,107,"0.06, 0.3"
1664,False,0.3,F,0.3,0.8023207651199301,107,"0.3, 0.3"
1665,True,0.24,F,0.06,0.5605623696105795,107,"0.06, 0.24"
1666,True,0.18,F,0.0,1.0727643605391677,107,"0.0, 0.18"
1667,True,0.0,J,0.12,0.7732859197030848,107,"0.0, 0.12"
1668,True,0.24,F,0.12,0.6235359633401458,107,"0.12, 0.24"
1669,True,0.18,J,0.3,0.4305556094277563,107,"0.18, 0.3"
1670,True,0.0,J,0.12,1.5334250852638434,107,"0.0, 0.12"
1671,True,0.12,J,0.3,0.8807030035713979,107,"0.12, 0.3"
1672,True,0.06,J,0.18,0.5828654308088517,107,"0.06, 0.18"
1673,True,0.06,J,0.24,0.7762940623983923,107,"0.06, 0.24"
1674,True,0.18,J,0.24,2.57976210298898,108,"0.18, 0.24"
1675,False,0.24,F,0.24,1.2147322100184963,108,"0.24, 0.24"
1676,True,0.06,J,0.18,2.1343837177441856,108,"0.06, 0.18"
1677,True,0.24,F,0.06,2.8578677151209604,108,"0.06, 0.24"
1678,False,0.18,,0.0,,108,"0.0, 0.18"
1679,True,0.18,F,0.12,1.2192321555769468,108,"0.12, 0.18"
1680,True,0.3,F,0.0,1.5905718632329808,108,"0.0, 0.3"
1681,False,0.06,J,0.0,0.9946990851883584,108,"0.0, 0.06"
1682,True,0.24,F,0.06,0.9408032189488722,108,"0.06, 0.24"
1683,False,0.06,F,0.06,1.3567812395325518,108,"0.06, 0.06"
1684,True,0.3,F,0.06,1.598672153116695,108,"0.06, 0.3"
1685,False,0.24,J,0.24,1.110250328519328,108,"0.24, 0.24"
1686,True,0.12,J,0.3,1.58312002320622,108,"0.12, 0.3"
1687,False,0.12,J,0.0,2.8312629852741797,108,"0.0, 0.12"
1688,False,0.18,F,0.18,2.304222307617124,108,"0.18, 0.18"
1689,True,0.12,J,0.24,2.6405976710108234,108,"0.12, 0.24"
1690,False,0.12,,0.12,,108,"0.12, 0.12"
1691,False,0.3,J,0.12,1.5482182936278832,108,"0.12, 0.3"
1692,True,0.0,J,0.18,2.973513711645978,108,"0.0, 0.18"
1693,True,0.12,F,0.06,1.019330759851414,108,"0.06, 0.12"
1694,False,0.18,J,0.06,2.520072023509897,108,"0.06, 0.18"
1695,True,0.0,J,0.24,2.1993385562108188,108,"0.0, 0.24"
1696,True,0.18,F,0.06,1.1149662393261224,108,"0.06, 0.18"
1697,True,0.3,F,0.18,0.7698023786375643,108,"0.18, 0.3"
1698,False,0.12,F,0.18,1.0362325686677425,108,"0.12, 0.18"
1699,True,0.0,F,0.0,2.979260409760513,108,"0.0, 0.0"
1700,True,0.0,J,0.3,2.9590455638189037,108,"0.0, 0.3"
1701,False,0.0,F,0.06,2.831729270730193,108,"0.0, 0.06"
1702,True,0.24,F,0.12,1.4102425432422478,108,"0.12, 0.24"
1703,True,0.06,J,0.3,0.7673408735080329,108,"0.06, 0.3"
1704,False,0.0,,0.12,,108,"0.0, 0.12"
1705,False,0.12,J,0.12,1.3989234153151529,108,"0.12, 0.12"
1706,True,0.24,F,0.18,1.3174461963934618,108,"0.18, 0.24"
1707,True,0.24,J,0.3,0.9033256985901515,108,"0.24, 0.3"
1708,False,0.3,F,0.3,1.098816083772931,108,"0.3, 0.3"
1709,True,0.06,J,0.12,2.4599013901844278,108,"0.06, 0.12"
1710,True,0.06,F,0.06,2.0150146410308025,108,"0.06, 0.06"
1711,True,0.18,J,0.3,2.3289859995229563,108,"0.18, 0.3"
1712,False,0.3,J,0.12,1.6520127988846982,108,"0.12, 0.3"
1713,True,0.18,F,0.18,2.1932140920717984,108,"0.18, 0.18"
1714,False,0.0,F,0.3,2.607123611637121,108,"0.0, 0.3"
1715,False,0.24,J,0.0,2.3964040054557927,108,"0.0, 0.24"
1716,True,0.06,J,0.24,2.5439901401265392,108,"0.06, 0.24"
1717,False,0.06,F,0.24,2.651059448763704,108,"0.06, 0.24"
1718,True,0.18,J,0.3,1.7172760008168098,108,"0.18, 0.3"
1719,False,0.06,F,0.3,1.6443420845204173,108,"0.06, 0.3"
1720,False,0.12,F,0.3,2.4849982420788588,108,"0.12, 0.3"
1721,True,0.0,J,0.12,1.1373275775847558,108,"0.0, 0.12"
1722,False,0.24,J,0.0,2.767129756741838,108,"0.0, 0.24"
1723,True,0.3,F,0.18,1.9240526827759368,108,"0.18, 0.3"
1724,True,0.0,J,0.24,2.4268618933406287,108,"0.0, 0.24"
1725,False,0.12,F,0.24,1.812767965219564,108,"0.12, 0.24"
1726,True,0.3,F,0.06,1.779161473018689,108,"0.06, 0.3"
1727,False,0.3,J,0.24,2.2242513043109966,108,"0.24, 0.3"
1728,False,0.06,,0.18,,108,"0.06, 0.18"
1729,True,0.24,F,0.12,0.972654560606884,108,"0.12, 0.24"
1730,False,0.0,F,0.0,2.4156006701433625,108,"0.0, 0.0"
1731,False,0.12,J,0.0,2.0202874346458657,108,"0.0, 0.12"
1732,True,0.18,F,0.0,1.4240353667681802,108,"0.0, 0.18"
1733,True,0.3,F,0.3,1.8103668583248693,108,"0.3, 0.3"
1734,True,0.3,F,0.0,0.8684001421851235,108,"0.0, 0.3"
1735,True,0.0,J,0.18,1.0397166879491806,108,"0.0, 0.18"
1736,False,0.3,J,0.18,1.2440642803453557,108,"0.18, 0.3"
1737,True,0.12,F,0.12,2.031386857066991,108,"0.12, 0.12"
1738,True,0.3,J,0.3,0.7542920842017793,108,"0.3, 0.3"
1739,False,0.0,F,0.12,1.3128588396280063,108,"0.0, 0.12"
1740,True,0.24,F,0.0,1.8843415359492608,108,"0.0, 0.24"
1741,True,0.06,J,0.3,0.7842095741177673,108,"0.06, 0.3"
1742,True,0.06,J,0.18,2.0817835044663298,108,"0.06, 0.18"
1743,True,0.24,J,0.3,1.2979723370542615,108,"0.24, 0.3"
1744,False,0.3,J,0.24,1.1880749780364113,108,"0.24, 0.3"
1745,True,0.3,F,0.0,1.6312092086807295,108,"0.0, 0.3"
1746,True,0.18,J,0.18,1.7023209268525081,108,"0.18, 0.18"
1747,False,0.18,J,0.06,1.3165194436601269,108,"0.06, 0.18"
1748,False,0.06,J,0.06,1.6352317865382702,108,"0.06, 0.06"
1749,True,0.18,F,0.12,1.740663277900694,108,"0.12, 0.18"
1750,True,0.06,J,0.18,2.090778685628948,108,"0.06, 0.18"
1751,False,0.06,J,0.0,1.7741076922693535,108,"0.0, 0.06"
1752,True,0.12,J,0.3,2.167696807509856,108,"0.12, 0.3"
1753,True,0.0,J,0.06,1.9233996614927944,108,"0.0, 0.06"
1754,True,0.18,F,0.0,1.3942196949778918,108,"0.0, 0.18"
1755,True,0.06,J,0.12,2.1068382438299977,108,"0.06, 0.12"
1756,True,0.3,F,0.06,1.8627551236679665,108,"0.06, 0.3"
1757,True,0.0,J,0.24,1.6950638572807293,108,"0.0, 0.24"
1758,True,0.24,F,0.12,1.5552282291373558,108,"0.12, 0.24"
1759,True,0.0,J,0.18,1.7568462646047465,108,"0.0, 0.18"
1760,True,0.06,J,0.06,1.4623645576507442,108,"0.06, 0.06"
1761,True,0.18,J,0.3,2.1654210685110233,108,"0.18, 0.3"
1762,False,0.12,F,0.12,2.4178953874866242,108,"0.12, 0.12"
1763,False,0.3,J,0.0,1.9944422541620952,108,"0.0, 0.3"
1764,False,0.12,J,0.0,1.5621186149301138,108,"0.0, 0.12"
1765,True,0.24,F,0.06,2.2151083137061955,108,"0.06, 0.24"
1766,True,0.18,J,0.3,1.6908539894834576,108,"0.18, 0.3"
1767,True,0.24,F,0.0,1.8388000200588976,108,"0.0, 0.24"
1768,True,0.12,J,0.3,1.3485540579440567,108,"0.12, 0.3"
1769,False,0.0,F,0.12,1.886642764111457,108,"0.0, 0.12"
1770,False,0.3,J,0.18,1.9463281336365983,108,"0.18, 0.3"
1771,True,0.18,F,0.18,1.841682789024162,108,"0.18, 0.18"
1772,False,0.3,J,0.3,1.089525699310343,108,"0.3, 0.3"
1773,False,0.12,F,0.18,1.7479257500672247,108,"0.12, 0.18"
1774,False,0.3,J,0.06,1.1694466939864014,108,"0.06, 0.3"
1775,True,0.12,J,0.24,1.7078928025528055,108,"0.12, 0.24"
1776,True,0.0,J,0.0,1.5280530407324022,108,"0.0, 0.0"
1777,True,0.06,J,0.24,1.2929357337845886,108,"0.06, 0.24"
1778,True,0.06,J,0.24,1.7202672372543475,108,"0.06, 0.24"
1779,True,0.0,J,0.18,1.5006459563519456,108,"0.0, 0.18"
1780,False,0.24,J,0.06,1.6476372515255662,108,"0.06, 0.24"
1781,True,0.3,F,0.12,1.6899653319671866,108,"0.12, 0.3"
1782,False,0.0,J,0.0,1.0737776907203624,108,"0.0, 0.0"
1783,True,0.12,F,0.06,1.2892626622267471,108,"0.06, 0.12"
1784,False,0.12,J,0.0,1.1645022118775614,108,"0.0, 0.12"
1785,True,0.24,F,0.18,1.1066630058317062,108,"0.18, 0.24"
1786,False,0.24,F,0.24,1.085294913775897,108,"0.24, 0.24"
1787,False,0.3,J,0.12,1.7732430001078685,108,"0.12, 0.3"
1788,False,0.24,J,0.12,1.219949176824457,108,"0.12, 0.24"
1789,True,0.06,J,0.3,2.19090164313684,108,"0.06, 0.3"
1790,True,0.0,J,0.3,2.426821027562255,108,"0.0, 0.3"
1791,True,0.18,F,0.0,1.256235494380462,108,"0.0, 0.18"
1792,True,0.24,F,0.24,1.1975376914076603,108,"0.24, 0.24"
1793,True,0.18,F,0.06,1.6825190330630448,108,"0.06, 0.18"
1794,False,0.18,F,0.24,1.9735907332483291,108,"0.18, 0.24"
1795,True,0.0,J,0.3,0.8925239729737768,108,"0.0, 0.3"
1796,True,0.0,J,0.24,1.084872818771828,108,"0.0, 0.24"
1797,True,0.12,J,0.24,2.069068429260824,108,"0.12, 0.24"
1798,True,0.12,F,0.0,1.6173093029624397,108,"0.0, 0.12"
1799,True,0.3,F,0.06,1.9257946731531772,108,"0.06, 0.3"
1800,False,0.24,J,0.18,1.146062741575406,108,"0.18, 0.24"
1801,False,0.3,J,0.3,2.1120405266615307,108,"0.3, 0.3"
1802,False,0.06,F,0.06,1.570621051776925,108,"0.06, 0.06"
1803,False,0.12,F,0.24,0.8391032579861529,108,"0.12, 0.24"
